"TimeID","Reg date","Provider URN","Provider type","Provider name","Authority code","Authority name","Registered places"
557,2017-05-18,"EY543051","Childcare - Non-Domestic","CHMC","E08000007","Stockport",0
557,2017-05-18,"EY543052","Childcare - Non-Domestic","HNSH","E08000007","Stockport",0
557,2017-05-18,"EY546534","Childcare - Non-Domestic","Explore Learning Didsbury","E08000003","Manchester",0
557,2017-05-16,"EY545286","Home Childcarer","REDACTED","E08000010","Wigan",0
557,2017-05-15,"EY544012","Childminder","REDACTED","E08000005","Rochdale",6
557,2017-05-11,"EY546525","Childminder","REDACTED","E08000001","Bolton",6
557,2017-05-10,"EY545889","Childcare - Non-Domestic","The Kids Activity Hub","E08000006","Salford",40
557,2017-05-09,"EY544621","Childminder","REDACTED","E08000008","Tameside",18
557,2017-05-08,"EY544438","Childminder","REDACTED","E08000009","Trafford",6
557,2017-05-08,"EY545980","Childcare - Non-Domestic","Sabri Learning Academy","E08000004","Oldham",0
557,2017-05-07,"EY546582","Childminder","REDACTED","E08000006","Salford",6
557,2017-05-05,"EY547140","Childcare - Non-Domestic","Squirrels Childcare","E08000004","Oldham",10
557,2017-05-04,"EY543259","Childcare - Non-Domestic","Little Peeps","E08000007","Stockport",32
557,2017-05-04,"EY545808","Childcare - Non-Domestic","Kidzone @ North Cheshire Jewish School","E08000007","Stockport",5
557,2017-05-04,"EY544346","Childminder","REDACTED","E08000010","Wigan",5
557,2017-05-04,"EY544413","Childminder","REDACTED","E08000008","Tameside",6
557,2017-05-03,"EY544904","Childcare - Non-Domestic","Bolton Children's Opportunity Group Playgroup","E08000001","Bolton",24
557,2017-05-02,"EY543106","Childminder","REDACTED","E08000003","Manchester",6
557,2017-05-02,"EY544427","Childminder","REDACTED","E08000006","Salford",6
557,2017-05-02,"EY545955","Childminder","REDACTED","E08000008","Tameside",6
556,2017-04-27,"EY544482","Childminder","REDACTED","E08000003","Manchester",6
556,2017-04-23,"EY541305","Childminder","REDACTED","E08000008","Tameside",5
556,2017-04-20,"EY544625","Home Childcarer","REDACTED","E08000009","Trafford",0
556,2017-04-19,"EY545654","Home Childcarer","REDACTED","E08000007","Stockport",0
556,2017-04-18,"EY546881","Childcare - Non-Domestic","Heaton Dene Nursery School","E08000001","Bolton",20
556,2017-04-18,"EY545589","Childminder","REDACTED","E08000003","Manchester",4
556,2017-04-18,"EY544135","Childminder","REDACTED","E08000003","Manchester",6
556,2017-04-13,"EY544568","Childminder","REDACTED","E08000007","Stockport",6
556,2017-04-13,"EY545593","Childminder","REDACTED","E08000002","Bury",6
556,2017-04-11,"EY544640","Home Childcarer","REDACTED","E08000003","Manchester",0
556,2017-04-11,"EY544849","Childminder","REDACTED","E08000003","Manchester",6
556,2017-04-10,"EY545164","Childcare - Non-Domestic","Fun Fest","E08000007","Stockport",60
556,2017-04-10,"EY542195","Childminder","REDACTED","E08000003","Manchester",6
555,2017-03-31,"EY540158","Childcare - Non-Domestic","Marvels Kids Club Ltd.","E08000008","Tameside",39
555,2017-03-31,"EY544841","Childcare - Non-Domestic","The Northern Sunflower Holiday Club","E08000003","Manchester",0
555,2017-03-29,"EY542125","Childminder","REDACTED","E08000005","Rochdale",6
555,2017-03-27,"EY543595","Childminder","REDACTED","E08000005","Rochdale",6
555,2017-03-27,"EY543176","Childcare - Non-Domestic","Tiny Turtles Daycare","E08000003","Manchester",70
555,2017-03-22,"EY545596","Childcare - Non-Domestic","Gillitots Holiday Club","E08000009","Trafford",0
555,2017-03-22,"EY499010","Childcare - Non-Domestic","Bolton Arena Holiday Camp At St Josephs","E08000001","Bolton",0
555,2017-03-21,"EY540965","Childminder","REDACTED","E08000001","Bolton",6
555,2017-03-21,"EY545839","Home Childcarer","REDACTED","E08000006","Salford",0
555,2017-03-19,"EY543503","Childminder","REDACTED","E08000010","Wigan",6
555,2017-03-16,"EY501816","Childcare - Non-Domestic","Withington Baths And Leisure Centre","E08000003","Manchester",0
555,2017-03-16,"EY545107","Childminder","REDACTED","E08000003","Manchester",6
555,2017-03-14,"EY501829","Childcare - Non-Domestic","Prestige College","E08000007","Stockport",0
555,2017-03-14,"EY541511","Childminder","REDACTED","E08000008","Tameside",6
555,2017-03-13,"EY540856","Childminder","REDACTED","E08000006","Salford",12
555,2017-03-08,"EY541864","Childminder","REDACTED","E08000003","Manchester",6
555,2017-03-07,"EY544048","Childminder","REDACTED","E08000006","Salford",6
555,2017-03-07,"EY542236","Childminder","REDACTED","E08000010","Wigan",6
555,2017-03-06,"EY543266","Childminder","REDACTED","E08000007","Stockport",6
555,2017-03-03,"EY539967","Childcare - Non-Domestic","Ensemble Manchester","E08000003","Manchester",0
555,2017-03-01,"EY544081","Childminder","REDACTED","E08000007","Stockport",6
554,2017-02-27,"EY544219","Childcare - Non-Domestic","Ftc @ University Of Manchester","E08000003","Manchester",0
554,2017-02-22,"EY544045","Childminder","REDACTED","E08000006","Salford",6
554,2017-02-22,"EY543515","Childcare - Non-Domestic","Mini Mees Child Care","E08000005","Rochdale",22
554,2017-02-21,"EY535784","Childminder","REDACTED","E08000010","Wigan",6
554,2017-02-21,"EY543688","Childminder","REDACTED","E08000007","Stockport",6
554,2017-02-21,"EY541679","Childminder","REDACTED","E08000001","Bolton",6
554,2017-02-20,"EY543746","Childminder","REDACTED","E08000006","Salford",6
554,2017-02-19,"EY536354","Childminder","REDACTED","E08000003","Manchester",6
554,2017-02-17,"EY541867","Childminder","REDACTED","E08000003","Manchester",6
554,2017-02-14,"EY538450","Childminder","REDACTED","E08000005","Rochdale",6
554,2017-02-14,"EY538134","Childminder","REDACTED","E08000005","Rochdale",6
554,2017-02-14,"EY541941","Childcare - Non-Domestic","Parsons Walk Nursery","E08000010","Wigan",8
554,2017-02-10,"EY544405","Childcare - Non-Domestic","Showcase Studios","E08000009","Trafford",0
554,2017-02-10,"EY541708","Childcare - Non-Domestic","Footprints Day Nursery","E08000010","Wigan",91
554,2017-02-09,"EY542367","Childminder","REDACTED","E08000006","Salford",12
554,2017-02-08,"EY543247","Childcare - Non-Domestic","Happy Faces Out Of School Club","E08000001","Bolton",30
554,2017-02-06,"EY540664","Childminder","REDACTED","E08000010","Wigan",12
554,2017-02-01,"EY541196","Childminder","REDACTED","E08000003","Manchester",6
553,2017-01-27,"EY542905","Childcare - Non-Domestic","Early Learning Daycare Ltd","E08000002","Bury",85
553,2017-01-26,"EY543734","Childminder","REDACTED","E08000004","Oldham",0
553,2017-01-25,"EY543304","Childminder","REDACTED","E08000003","Manchester",6
553,2017-01-24,"EY542368","Childminder","REDACTED","E08000001","Bolton",6
553,2017-01-20,"EY542709","Childcare - Non-Domestic","Roots Tuition","E08000005","Rochdale",0
553,2017-01-19,"EY542143","Childminder","REDACTED","E08000006","Salford",6
553,2017-01-19,"EY542922","Childminder","REDACTED","E08000001","Bolton",6
553,2017-01-18,"EY543252","Childminder","REDACTED","E08000002","Bury",6
553,2017-01-18,"EY542822","Childcare - Non-Domestic","Future Champions Childrens Nursery","E08000001","Bolton",82
553,2017-01-17,"EY540946","Childminder","REDACTED","E08000003","Manchester",6
553,2017-01-17,"EY541803","Childcare - Non-Domestic","Play Pals Childcare","E08000010","Wigan",36
553,2017-01-17,"EY541802","Childcare - Non-Domestic","Play Pals Childcare","E08000010","Wigan",36
553,2017-01-16,"EY541801","Childcare - Non-Domestic","Play Pals Childcare","E08000010","Wigan",70
553,2017-01-16,"EY536452","Childminder","REDACTED","E08000004","Oldham",6
553,2017-01-16,"EY536627","Childminder","REDACTED","E08000006","Salford",6
553,2017-01-16,"EY541749","Childminder","REDACTED","E08000001","Bolton",6
553,2017-01-12,"EY536865","Childminder","REDACTED","E08000010","Wigan",12
553,2017-01-12,"EY542967","Childminder","REDACTED","E08000003","Manchester",0
553,2017-01-10,"EY542642","Childcare - Non-Domestic","Seguro Childcare","E08000010","Wigan",32
553,2017-01-09,"EY542079","Childcare - Non-Domestic","Stockies Juniors","E08000009","Trafford",0
553,2017-01-09,"EY542080","Childcare - Non-Domestic","Stockies Juniors","E08000009","Trafford",0
553,2017-01-05,"EY541370","Childcare - Non-Domestic","Aspire Learning Centres","E08000003","Manchester",0
553,2017-01-05,"EY542936","Childminder","REDACTED","E08000002","Bury",6
553,2017-01-04,"EY541174","Childcare - Non-Domestic","St Andrews Playgroup","E08000001","Bolton",26
553,2017-01-04,"EY542921","Childminder","REDACTED","E08000003","Manchester",6
553,2017-01-03,"EY540469","Childminder","REDACTED","E08000008","Tameside",6
553,2017-01-03,"EY541415","Childcare - Non-Domestic","Rupert's Day Nursery","E08000003","Manchester",44
552,2016-12-29,"EY538674","Childcare - Non-Domestic","Little Giggles Private Day Nursery & Preschool - Great Moor","E08000007","Stockport",75
552,2016-12-28,"EY539975","Childminder","REDACTED","E08000009","Trafford",6
552,2016-12-28,"EY541926","Childminder","REDACTED","E08000001","Bolton",0
552,2016-12-23,"EY539593","Childcare - Non-Domestic","The Chatterbox Project","E08000003","Manchester",12
552,2016-12-22,"EY539933","Childminder","REDACTED","E08000003","Manchester",6
552,2016-12-22,"EY539263","Childminder","REDACTED","E08000009","Trafford",6
552,2016-12-22,"EY539858","Childminder","REDACTED","E08000002","Bury",6
552,2016-12-20,"EY542799","Childcare - Non-Domestic","Kids Childcare Stockport Ltd Adswood","E08000007","Stockport",15
552,2016-12-19,"EY538037","Childminder","REDACTED","E08000007","Stockport",6
552,2016-12-19,"EY538122","Childminder","REDACTED","E08000007","Stockport",6
552,2016-12-14,"EY539026","Childminder","REDACTED","E08000006","Salford",6
552,2016-12-13,"EY541457","Childminder","REDACTED","E08000006","Salford",6
552,2016-12-13,"EY541907","Childminder","REDACTED","E08000003","Manchester",6
552,2016-12-13,"EY541201","Childcare - Non-Domestic","Apple Blossom Kindergarten","E08000003","Manchester",16
552,2016-12-12,"EY541192","Home Childcarer","REDACTED","E08000003","Manchester",0
552,2016-12-07,"EY540858","Home Childcarer","REDACTED","E08000003","Manchester",0
552,2016-12-07,"EY538305","Childminder","REDACTED","E08000006","Salford",6
552,2016-12-07,"EY539887","Childminder","REDACTED","E08000003","Manchester",6
552,2016-12-07,"EY539168","Childminder","REDACTED","E08000003","Manchester",5
552,2016-12-06,"EY541296","Childminder","REDACTED","E08000003","Manchester",6
552,2016-12-06,"EY540657","Childminder","REDACTED","E08000005","Rochdale",6
552,2016-12-06,"EY540881","Childminder","REDACTED","E08000004","Oldham",6
552,2016-12-01,"EY539956","Childminder","REDACTED","E08000009","Trafford",6
551,2016-11-29,"EY540888","Home Childcarer","REDACTED","E08000003","Manchester",0
551,2016-11-28,"EY539009","Childminder","REDACTED","E08000006","Salford",6
551,2016-11-25,"EY541222","Childminder","REDACTED","E08000009","Trafford",6
551,2016-11-25,"EY540794","Home Childcarer","REDACTED","E08000001","Bolton",0
551,2016-11-22,"EY540396","Childcare - Non-Domestic","Kip McGrath Stretford","E08000009","Trafford",0
551,2016-11-22,"EY541889","Home Childcarer","REDACTED","E08000006","Salford",0
551,2016-11-22,"EY540019","Childminder","REDACTED","E08000003","Manchester",6
551,2016-11-22,"EY541003","Childminder","REDACTED","E08000009","Trafford",6
551,2016-11-22,"EY539869","Childcare - Non-Domestic","Supercalifragilisticexpialidocious Childcare","E08000010","Wigan",47
551,2016-11-21,"EY500818","Childcare - Non-Domestic","Rookwood Private Nursery School","E08000002","Bury",108
551,2016-11-18,"EY536512","Home Childcarer","REDACTED","E08000004","Oldham",0
551,2016-11-16,"EY539896","Childminder","REDACTED","E08000010","Wigan",6
551,2016-11-15,"EY536233","Childminder","REDACTED","E08000001","Bolton",6
551,2016-11-14,"EY540093","Childcare - Non-Domestic","Playtime Kids Club 2","E08000009","Trafford",0
551,2016-11-11,"EY537133","Home Childcarer","REDACTED","E08000003","Manchester",0
551,2016-11-10,"EY540233","Childminder","REDACTED","E08000003","Manchester",6
551,2016-11-09,"EY541363","Childcare - Non-Domestic","Sk Education","E08000007","Stockport",0
551,2016-11-09,"EY540909","Childcare - Non-Domestic","Kiddiewinkles Patricroft","E08000006","Salford",40
551,2016-11-08,"EY540861","Home Childcarer","REDACTED","E08000007","Stockport",0
551,2016-11-07,"EY538559","Childcare - Non-Domestic","Tender Years Day Nursery","E08000001","Bolton",35
551,2016-11-04,"EY500057","Childminder","REDACTED","E08000008","Tameside",6
551,2016-11-02,"EY537607","Childcare - Non-Domestic","Shooting Stars Pre-School Nursery","E08000004","Oldham",45
551,2016-11-01,"EY539885","Childminder","REDACTED","E08000004","Oldham",6
551,2016-11-01,"EY539334","Childminder","REDACTED","E08000004","Oldham",6
551,2016-11-01,"EY540352","Childminder","REDACTED","E08000009","Trafford",18
551,2016-11-01,"EY535962","Home Childcarer","REDACTED","E08000005","Rochdale",0
551,2016-11-01,"EY537645","Childminder","REDACTED","E08000007","Stockport",12
551,2016-11-01,"EY539782","Childcare - Non-Domestic","The Unicorn Nursery","E08000006","Salford",96
551,2016-11-01,"EY537530","Childcare - Non-Domestic","Ninasnursery Limited","E08000007","Stockport",34
550,2016-10-31,"EY538295","Childminder","REDACTED","E08000003","Manchester",6
550,2016-10-27,"EY537911","Childminder","REDACTED","E08000003","Manchester",6
550,2016-10-27,"EY537917","Childminder","REDACTED","E08000003","Manchester",6
550,2016-10-26,"EY540036","Home Childcarer","REDACTED","E08000003","Manchester",0
550,2016-10-26,"EY540470","Home Childcarer","REDACTED","E08000009","Trafford",0
550,2016-10-25,"EY540758","Childcare - Non-Domestic","Junior Sport Stars","E08000007","Stockport",0
550,2016-10-21,"EY538465","Childcare - Non-Domestic","Tutoring Centre","E08000009","Trafford",0
550,2016-10-21,"EY537652","Childminder","REDACTED","E08000001","Bolton",6
550,2016-10-21,"EY540806","Home Childcarer","REDACTED","E08000009","Trafford",0
550,2016-10-20,"EY538173","Childminder","REDACTED","E08000003","Manchester",6
550,2016-10-20,"EY539227","Childminder","REDACTED","E08000008","Tameside",6
550,2016-10-17,"EY540371","Home Childcarer","REDACTED","E08000003","Manchester",0
550,2016-10-17,"EY536429","Home Childcarer","REDACTED","E08000003","Manchester",0
550,2016-10-17,"EY539528","Home Childcarer","REDACTED","E08000009","Trafford",0
550,2016-10-13,"EY536676","Childminder","REDACTED","E08000009","Trafford",6
550,2016-10-13,"EY537384","Childminder","REDACTED","E08000003","Manchester",6
550,2016-10-13,"EY537584","Childminder","REDACTED","E08000008","Tameside",6
550,2016-10-13,"EY537366","Childminder","REDACTED","E08000003","Manchester",6
550,2016-10-12,"EY539115","Childminder","REDACTED","E08000008","Tameside",6
550,2016-10-12,"EY538449","Childcare - Non-Domestic","Hg Tuition","E08000009","Trafford",0
550,2016-10-12,"EY539538","Childcare - Non-Domestic","Westhoughton Kids Club","E08000001","Bolton",110
550,2016-10-11,"EY536172","Childcare - Non-Domestic","Rainbows Day Nursery","E08000003","Manchester",100
550,2016-10-10,"EY537668","Childminder","REDACTED","E08000008","Tameside",6
550,2016-10-10,"EY537943","Childminder","REDACTED","E08000007","Stockport",6
550,2016-10-10,"EY538335","Home Childcarer","REDACTED","E08000003","Manchester",0
550,2016-10-10,"EY539325","Childminder","REDACTED","E08000003","Manchester",6
550,2016-10-06,"EY538187","Childcare - Non-Domestic","Nuffield Health Creche Bolton","E08000001","Bolton",0
550,2016-10-06,"EY536223","Childminder","REDACTED","E08000007","Stockport",6
550,2016-10-06,"EY538195","Childcare - Non-Domestic","Nuffield Health Creche Didsbury","E08000003","Manchester",0
550,2016-10-05,"EY538891","Childminder","REDACTED","E08000008","Tameside",6
550,2016-10-05,"EY538995","Childcare - Non-Domestic","Affinity Maths & English Club","E08000008","Tameside",0
550,2016-10-04,"EY538704","Childminder","REDACTED","E08000003","Manchester",6
550,2016-10-03,"EY537909","Childcare - Non-Domestic","Nexus Learning","E08000004","Oldham",0
549,2016-09-30,"EY539004","Home Childcarer","REDACTED","E08000003","Manchester",0
549,2016-09-30,"EY539518","Childcare - Non-Domestic","Fruits Of Life Childcare Centre","E08000003","Manchester",38
549,2016-09-30,"EY540054","Home Childcarer","REDACTED","E08000009","Trafford",0
549,2016-09-30,"EY536614","Childcare - Non-Domestic","Kinder Giggles Nursery & Pre-School (at New Century)","E08000008","Tameside",68
549,2016-09-28,"EY499216","Childcare - Non-Domestic","Seeros Central Daycare  Ltd","E08000005","Rochdale",5
549,2016-09-28,"EY537246","Childminder","REDACTED","E08000008","Tameside",6
549,2016-09-28,"EY539268","Childcare - Non-Domestic","Simply Cherish Day Nursery","E08000003","Manchester",54
549,2016-09-27,"EY538112","Childminder","REDACTED","E08000007","Stockport",6
549,2016-09-24,"EY536930","Childcare - Non-Domestic","Aspire Learning Centres","E08000004","Oldham",0
549,2016-09-23,"EY539508","Home Childcarer","REDACTED","E08000003","Manchester",0
549,2016-09-23,"EY538038","Childminder","REDACTED","E08000009","Trafford",6
549,2016-09-21,"EY537526","Childcare - Non-Domestic","Kids Start Ltd","E08000003","Manchester",25
549,2016-09-21,"EY537391","Childcare - Non-Domestic","The Children's Club","E08000010","Wigan",24
549,2016-09-21,"EY539402","Childcare - Non-Domestic","L A Kiddicare","E08000002","Bury",68
549,2016-09-19,"EY538105","Childcare - Non-Domestic","Whitley Pre-School Playgroup","E08000010","Wigan",30
549,2016-09-17,"EY538589","Home Childcarer","REDACTED","E08000009","Trafford",0
549,2016-09-16,"EY537646","Childminder","REDACTED","E08000001","Bolton",6
549,2016-09-14,"EY501843","Childminder","REDACTED","E08000007","Stockport",3
549,2016-09-14,"EY538102","Childcare - Non-Domestic","Families 1st Ltd","E08000009","Trafford",30
549,2016-09-14,"EY501828","Childminder","REDACTED","E08000009","Trafford",6
549,2016-09-14,"EY537603","Childminder","REDACTED","E08000007","Stockport",12
549,2016-09-13,"EY497750","Childminder","REDACTED","E08000003","Manchester",6
549,2016-09-13,"EY535918","Childminder","REDACTED","E08000010","Wigan",6
549,2016-09-09,"EY537708","Childcare - Non-Domestic","Ninasnursery Limited","E08000007","Stockport",24
